title,price,link
Grecia Billete 500 Dracmas 1968 P-197 VF+,"$5,00",https://www.argcollectibles.com/producto/grecia-billete-500-dracmas-1968-p-197-vf/
Tanzania Billete 10 Shillings 1978 P-6b UNC,"$7,00",https://www.argcollectibles.com/producto/tanzania-billete-10-shillings-1978-p-6b-unc/
Bosnia y Herzegovina Billete 1.000.000 Dinara 1993 P-35a UNC,"$6,00",https://www.argcollectibles.com/producto/bosnia-y-herzegovina-billete-1-000-000-dinara-1993-p-35a-unc/
Noruega Billete 10 Kroner 1973 P-36b VF,"$6,00",https://www.argcollectibles.com/producto/noruega-billete-10-kroner-1973-p-36b-vf/
Suecia Billete 5 Kronor 1955 P-42 VF,"$5,00",https://www.argcollectibles.com/producto/suecia-billete-5-kronor-1955-p-42-vf/
Belgica Billete 25 Centimos 1918 Ciudad Wetteren F+,"$8,00",https://www.argcollectibles.com/producto/belgica-billete-25-centimos-1918-ciudad-wetteren-f/
Camboya Billete 50 Riels 1979 P-32 UNC,"$3,00",https://www.argcollectibles.com/producto/camboya-billete-50-riels-1979-p-32-unc/
Belgica Billete 10 Centimos 1917 Ciudad Duffel VF+,"$10,00",https://www.argcollectibles.com/producto/belgica-billete-10-centimos-1917-ciudad-duffel-vf/
Mexico Billete 5.000 Pesos 1982 P-71 VF+,"$10,00",https://www.argcollectibles.com/producto/mexico-billete-5-000-pesos-1982-p-71-vf/
Bolivia Billete 100 Bolivianos 1986 P-231(1) AU (Serie G),"$40,00",https://www.argcollectibles.com/producto/bolivia-billete-100-bolivianos-1986-p-2311-au-serie-g/
Peru Billete 10 Soles 1998 P-166 XF,"$30,00",https://www.argcollectibles.com/producto/peru-billete-10-soles-1998-p-166-xf/
Cuba Billete 100 Pesos 1950 P-82a UNC (Certificado 65 EPQ),"$100,00",https://www.argcollectibles.com/producto/cuba-billete-100-pesos-1950-p-82a-unc-certificado-65-epq/
Cuba Billete 100 Pesos 1950 P-82a UNC (Certificado 64),"$70,00",https://www.argcollectibles.com/producto/cuba-billete-100-pesos-1950-p-82a-unc-certificado-64/
Cuba Billete 100 Pesos 1950 P-82a AU (Certificado 58),"$50,00",https://www.argcollectibles.com/producto/cuba-billete-100-pesos-1950-p-82a-au-certificado-58/
Alemania Billete 20 Marcos 1915 P-63 UNC,"$15,00",https://www.argcollectibles.com/producto/alemania-billete-20-marcos-1915-p-63-unc/
Ecuador Billete 20 Sucres 1976 P-110 XF+,"$10,00",https://www.argcollectibles.com/producto/ecuador-billete-20-sucres-1976-p-110-xf/
Trinidad y Tobago Billete 1 Dolar 1964 P-30a UNC,"$12,00",https://www.argcollectibles.com/producto/trinidad-y-tobago-billete-1-dolar-1964-p-30a-unc/
Bosnia y Herzegovina Billete 10.000.000 Dinara 1993 P-37b VF,"$5,00",https://www.argcollectibles.com/producto/bosnia-y-herzegovina-billete-10-000-000-dinara-1993-p-37b-vf/
Bosnia y Herzegovina Billete 100.000 Dinara 1993 P-34a UNC,"$3,00",https://www.argcollectibles.com/producto/bosnia-y-herzegovina-billete-100-000-dinara-1993-p-34a-unc/
Bosnia y Herzegovina Billete 10.000 Dinara 1993 P-53c UNC,"$6,00",https://www.argcollectibles.com/producto/bosnia-y-herzegovina-billete-10-000-dinara-1993-p-53c-unc/
Bosnia y Herzegovina Billete 1.000 Dinara 1992 P-2b AU,"$6,00",https://www.argcollectibles.com/producto/bosnia-y-herzegovina-billete-1-000-dinara-1992-p-2b-au/
Bolivia Billete 5 Bolivianos 1986 P-209 VF,"$6,00",https://www.argcollectibles.com/producto/bolivia-billete-5-bolivianos-1986-p-209-vf/
Bolivia Billete 2 Bolivianos 1986 P-202a UNC,"$30,00",https://www.argcollectibles.com/producto/bolivia-billete-2-bolivianos-1986-p-202a-unc/
Croacia Billete 100.000.000 Dinara 1993 P-R15 AU,"$10,00",https://www.argcollectibles.com/producto/croacia-billete-100-000-000-dinara-1993-p-r15-au/
Grecia Billete 200 Dracmas 1996 P-204 UNC,"$4,00",https://www.argcollectibles.com/producto/grecia-billete-200-dracmas-1996-p-204-unc/
Grecia Billete 1.000 Dracmas 1939 P-110 XF,"$6,00",https://www.argcollectibles.com/producto/grecia-billete-1-000-dracmas-1939-p-110-xf/
Grecia Billete 1.000 Dracmas 1941 P-117 VF,"$7,00",https://www.argcollectibles.com/producto/grecia-billete-1-000-dracmas-1941-p-117-vf/
Grecia Billete 5.000 Dracmas 1943 P-122 VF+,"$4,00",https://www.argcollectibles.com/producto/grecia-billete-5-000-dracmas-1943-p-122-vf/
Grecia Billete 25.000 Dracmas 1943 P-123 AU,"$12,00",https://www.argcollectibles.com/producto/grecia-billete-25-000-dracmas-1943-p-123-au/
Grecia Billete 50.000 Dracmas 1944 P-124 F+,"$6,00",https://www.argcollectibles.com/producto/grecia-billete-50-000-dracmas-1944-p-124-f/
Grecia Billete 1.000.000 Dracmas 1944 P-127 VF+,"$3,00",https://www.argcollectibles.com/producto/grecia-billete-1-000-000-dracmas-1944-p-127-vf/
Noruega Billete 10 Kroner 1974 P-36b VF,"$6,00",https://www.argcollectibles.com/producto/noruega-billete-10-kroner-1974-p-36b-vf/
Grecia Billete 5.000 Dracmas 1997 P-205a XF,"$12,00",https://www.argcollectibles.com/producto/grecia-billete-5-000-dracmas-1997-p-205a-xf/
Grecia Billete 25.000.000 Dracmas 1944 P-130 AU,"$8,00",https://www.argcollectibles.com/producto/grecia-billete-25-000-000-dracmas-1944-p-130-au/
Grecia Billete 50 Dracmas 1941 P-168 VF+,"$5,00",https://www.argcollectibles.com/producto/grecia-billete-50-dracmas-1941-p-168-vf/
Africa Occidental Francesa Billete 25 Francos 1939 P-22 XF,"$80,00",https://www.argcollectibles.com/producto/africa-occidental-francesa-billete-25-francos-1939-p-22-xf/
Africa Occidental Francesa Billete 5 Francos 1926 P-5Bb VF,"$40,00",https://www.argcollectibles.com/producto/africa-occidental-francesa-billete-5-francos-1926-p-5bb-vf/
Africa Occidental Francesa Billete 100 Francos 1942 P-31 VF,"$50,00",https://www.argcollectibles.com/producto/africa-occidental-francesa-billete-100-francos-1942-p-31-vf/
Africa Occidental Francesa Billete 5 Francos 1942 P-28 UNC,"$50,00",https://www.argcollectibles.com/producto/africa-occidental-francesa-billete-5-francos-1942-p-28-unc/
Argelia Billete 5 Francos 1929 P-77a VF,"$25,00",https://www.argcollectibles.com/producto/argelia-billete-5-francos-1929-p-77a-vf-2/
Argelia Billete 1 Franco 1944 P-98a XF,"$25,00",https://www.argcollectibles.com/producto/argelia-billete-1-franco-1944-p-98a-xf/
Africa Occidental Francesa Billete 5 Francos 1941 P-21 VF+,"$20,00",https://www.argcollectibles.com/producto/africa-occidental-francesa-billete-5-francos-1941-p-21-vf/
Africa Occidental Francesa Billete 5 Francos 1942 P-21 AU,"$40,00",https://www.argcollectibles.com/producto/africa-occidental-francesa-billete-5-francos-1942-p-21-au/
Senegal Billete 500 Francos 1985 P-706kh XF,"$15,00",https://www.argcollectibles.com/producto/senegal-billete-500-francos-1985-p-706kh-xf/
Senegal Billete 500 Francos 1994 P-710kd UNC,"$12,00",https://www.argcollectibles.com/producto/senegal-billete-500-francos-1994-p-710kd-unc/
Madagascar Billete 5 Francos 1937 P-35b XF,"$50,00",https://www.argcollectibles.com/producto/madagascar-billete-5-francos-1937-p-35b-xf/
Madagascar Billete 10 Francos 1937 P-36 VF+,"$40,00",https://www.argcollectibles.com/producto/madagascar-billete-10-francos-1937-p-36-vf/
Gabon Billete 500 Francos 1985 P-8 UNC,"$40,00",https://www.argcollectibles.com/producto/gabon-billete-500-francos-1985-p-8-unc/
Gabon Billete 1.000 Francos 1987 P-10 UNC,"$80,00",https://www.argcollectibles.com/producto/gabon-billete-1-000-francos-1987-p-10-unc/
Indochina Francesa Billete 50 Centavos 1942 P-91 UNC,"$25,00",https://www.argcollectibles.com/producto/indochina-francesa-billete-50-centavos-1942-p-91-unc/
Mali Billete 500 Francos 1973 P-12b XF,"$80,00",https://www.argcollectibles.com/producto/mali-billete-500-francos-1973-p-12b-xf/
Indochina Francesa Billete 10 Centavos 1942 P-89 AU,"$20,00",https://www.argcollectibles.com/producto/indochina-francesa-billete-10-centavos-1942-p-89-au/
Madagascar Billete 100 Francos 1950 P-46a VF+,"$80,00",https://www.argcollectibles.com/producto/madagascar-billete-100-francos-1950-p-46a-vf/
Madagascar Billete 50 Francos 1961 P-61 XF+,"$80,00",https://www.argcollectibles.com/producto/madagascar-billete-50-francos-1961-p-61-xf/
Estados Unidos USA Billete 5 Dolares 1928 C P-379e Poor,"$10,00",https://www.argcollectibles.com/producto/estados-unidos-usa-billete-5-dolares-1928-c-p-379e-poor/
Estados Unidos USA Billete 2 Dolares 1928 D P-378d F+,"$15,00",https://www.argcollectibles.com/producto/estados-unidos-usa-billete-2-dolares-1928-d-p-378d-f/
Argelia Billete 2 Francos 1944 P-99a XF+,"$40,00",https://www.argcollectibles.com/producto/argelia-billete-2-francos-1944-p-99a-xf/
Egipto Billete 25 Piastres 1955 P-28b UNC,"$60,00",https://www.argcollectibles.com/producto/egipto-billete-25-piastres-1955-p-28b-unc/
Argelia Billete 5 Francos 1929 P-77a VF+,"$40,00",https://www.argcollectibles.com/producto/argelia-billete-5-francos-1929-p-77a-vf/
Mali Billete 500 Francos 1973 P-12a VF,"$50,00",https://www.argcollectibles.com/producto/mali-billete-500-francos-1973-p-12a-vf/
Republica Dominicana Billete 1 Peso Oro 1980 P-117a XF+,"$7,00",https://www.argcollectibles.com/producto/republica-dominicana-billete-1-peso-oro-1980-p-117a-xf/
Rusia Billete 5 Rublos 1909 P-10b(10) F (Shipov-Ovchinnikov),"$2,00",https://www.argcollectibles.com/producto/rusia-billete-5-rublos-1909-p-10b10-f-shipov-ovchinnikov/
Rusia Billete 1 Rublo 1898(1915-1918) P-15 AU,"$10,00",https://www.argcollectibles.com/producto/rusia-billete-1-rublo-18981915-1918-p-15-au/
Rusia Billete 1 Rublo 1947 P-217 XF,"$20,00",https://www.argcollectibles.com/producto/rusia-billete-1-rublo-1947-p-217-xf/
Turquia Billete 500 Liras 1970 P-195 UNC,"$3,00",https://www.argcollectibles.com/producto/turquia-billete-500-liras-1970-p-195-unc/
Gambia Billete 20 Dalasis 2014 P-30 UNC (Polimero),"$4,00",https://www.argcollectibles.com/producto/gambia-billete-20-dalasis-2014-p-30-unc-polimero/
Belgica Billete 100 Francos 1954 P-129b VF+,"$15,00",https://www.argcollectibles.com/producto/belgica-billete-100-francos-1954-p-129b-vf/
Belgica Billete 5 Francos 1931 P-97b VF+,"$15,00",https://www.argcollectibles.com/producto/belgica-billete-5-francos-1931-p-97b-vf/
Burma Billete 1 Kyat 1965 P-52 AU,"$3,00",https://www.argcollectibles.com/producto/burma-billete-1-kyat-1965-p-52-au/
Belice Billete 2 Dolares 1990 P-52 XF,"$8,00",https://www.argcollectibles.com/producto/belice-billete-2-dolares-1990-p-52-xf/
Burundi Billete 100 Francos 1993 P-29c AU,"$3,00",https://www.argcollectibles.com/producto/burundi-billete-100-francos-1993-p-29c-au/
Dinamarca Billete 10 Kroner 1972 P-48b XF+,"$10,00",https://www.argcollectibles.com/producto/dinamarca-billete-10-kroner-1972-p-48b-xf/
Escocia Billete 1 Pound 1985 P-341b VF+,"$6,00",https://www.argcollectibles.com/producto/escocia-billete-1-pound-1985-p-341b-vf/
Francia Billete 10 Francos 1976 P-150c XF+,"$8,00",https://www.argcollectibles.com/producto/francia-billete-10-francos-1976-p-150c-xf/
Filipinas Billete 100 Pesos 1943 P-112 UNC (Ocupacion Japonesa),"$10,00",https://www.argcollectibles.com/producto/filipinas-billete-100-pesos-1943-p-112-unc-ocupacion-japonesa/
Hungria Billete 500 Forint 1990 P-175a VF,"$5,00",https://www.argcollectibles.com/producto/hungria-billete-500-forint-1990-p-175a-vf/
Hong Kong Billete 1 Dolar 1959 P-324Ab VF+,"$20,00",https://www.argcollectibles.com/producto/hong-kong-billete-1-dolar-1959-p-324ab-vf/
Jamaica Billete 20 Dolares 1979 P-68a VF+,"$20,00",https://www.argcollectibles.com/producto/jamaica-billete-20-dolares-1979-p-68a-vf/
Italia Billete 5 Liras 1904 P-23e F+,"$10,00",https://www.argcollectibles.com/producto/italia-billete-5-liras-1904-p-23e-f/
Indonesia Billete 100 Rupias 1977 P-116 UNC,"$6,00",https://www.argcollectibles.com/producto/indonesia-billete-100-rupias-1977-p-116-unc/
Rusia Billete 10 Rublos 1909 P-11c(6) F+ (Shipov-Gavrilov),"$3,00",https://www.argcollectibles.com/producto/rusia-billete-10-rublos-1909-p-11c6-f-shipov-gavrilov/
Rusia Billete 10 Rublos 1909 P-11c(5) VF (Shipov-Bylinskiy),"$5,00",https://www.argcollectibles.com/producto/rusia-billete-10-rublos-1909-p-11c5-vf-shipov-bylinskiy/
Rusia Billete 10 Rublos 1909 P-11c(4) VF+ (Shipov-Bubyakin),"$5,00",https://www.argcollectibles.com/producto/rusia-billete-10-rublos-1909-p-11c4-vf-shipov-bubyakin/
Hungria Billete 200 Forint 2001 P-187a UNC,"$10,00",https://www.argcollectibles.com/producto/hungria-billete-200-forint-2001-p-187a-unc/
Luxemburgo Billete 20 Francos 1966 P-54 F,"$5,00",https://www.argcollectibles.com/producto/luxemburgo-billete-20-francos-1966-p-54-f/
Armenia Billete 50 Drams 1993 P-35 UNC,"$6,00",https://www.argcollectibles.com/producto/armenia-billete-50-drams-1993-p-35-unc/
Armenia Billete 100 Dram 1993 P-36 UNC,"$20,00",https://www.argcollectibles.com/producto/armenia-billete-100-dram-1993-p-36-unc/
Nicaragua Billete 500 Cordobas 2014 P-214 VF+,"$16,00",https://www.argcollectibles.com/producto/nicaragua-billete-500-cordobas-2014-p-214-vf/
San Vicente y Las Granadinas Billete 1 Dolar 1985 P-17v F,"$10,00",https://www.argcollectibles.com/producto/san-vicente-y-las-granadinas-billete-1-dolar-1985-p-17v-f/
Kenia Billete 10 Shillings 1986 P-20e XF,"$3,00",https://www.argcollectibles.com/producto/kenia-billete-10-shillings-1986-p-20e-xf/
Kenia Billete 20 Shillings 1981 P-21a VF+,"$3,00",https://www.argcollectibles.com/producto/kenia-billete-20-shillings-1981-p-21a-vf/
Kenia Billete 100 Shilling 1984 P-23c VF+,"$8,00",https://www.argcollectibles.com/producto/kenia-billete-100-shilling-1984-p-23c-vf/
Kenia Billete 1.000 Shillings 2010 P-51 XF,"$6,00",https://www.argcollectibles.com/producto/kenia-billete-1-000-shillings-2010-p-51-xf/
Brasil Billete 10 Cruzeiros Novos 1967 P-190a F+,"$2,00",https://www.argcollectibles.com/producto/brasil-billete-10-cruzeiros-novos-1967-p-190a-f/
Republica Dominicana Billete 5 Pesos 1997 P-152 XF,"$3,00",https://www.argcollectibles.com/producto/republica-dominicana-billete-5-pesos-1997-p-152-xf/
Grecia Billete 20 Dracmas 1940 P-315 XF,"$5,00",https://www.argcollectibles.com/producto/grecia-billete-20-dracmas-1940-p-315-xf/
Francia Billete 50 Francos 1944 P-117 VF,"$10,00",https://www.argcollectibles.com/producto/francia-billete-50-francos-1944-p-117-vf-2/
Bolivia Billete 100 Bolivianos 1986 P-231(2) AU (Serie G),"$40,00",https://www.argcollectibles.com/producto/bolivia-billete-100-bolivianos-1986-p-2312-au-serie-g/
Austria Billete 20 Shillings 1986 P-148 UNC,"$8,00",https://www.argcollectibles.com/producto/austria-billete-20-shillings-1986-p-148-unc/
Zaire Billete 50 Makuta 1980 P-17b AU,"$5,00",https://www.argcollectibles.com/producto/zaire-billete-50-makuta-1980-p-17b-au/
El Salvador Billete 2 Colones 1958 P-91b XF (Serie ZF),"$220,00",https://www.argcollectibles.com/producto/el-salvador-billete-2-colones-1958-p-91b-xf-serie-zf/
El Salvador Billete 5 Colones 1967 P-109a UNC (Serie PF),"$850,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1967-p-109a-unc-serie-pf/
Nicaragua Billete 5 Cordobas 1962 P-108 UNC,"$120,00",https://www.argcollectibles.com/producto/nicaragua-billete-5-cordobas-1962-p-108-unc/
Paraguay Billete 3 Pesos 1860 P-13 VF (Roturas Polilla),"$70,00",https://www.argcollectibles.com/producto/paraguay-billete-3-pesos-1860-p-13-vf-roturas-polilla/
Argentina Billete 20 Centesimos 1894 P-211b/BOT-1025 F+ (Manchado),"$20,00",https://www.argcollectibles.com/producto/argentina-billete-20-centesimos-1894-p-211b-bot-1025-f-manchado/
Mexico Billete 10.000 Pesos 1988 P-90b UNC,"$30,00",https://www.argcollectibles.com/producto/mexico-billete-10-000-pesos-1988-p-90b-unc/
Mexico Billete 20.000 Pesos 1988 P-92a UNC,"$50,00",https://www.argcollectibles.com/producto/mexico-billete-20-000-pesos-1988-p-92a-unc/
Chile Billete 10.000 Pesos 1994 P-157b AU,"$100,00",https://www.argcollectibles.com/producto/chile-billete-10-000-pesos-1994-p-157b-au/
Chile Billete 5.000 Pesos 1994 P-15d UNC,"$120,00",https://www.argcollectibles.com/producto/chile-billete-5-000-pesos-1994-p-15d-unc/
Cuba Billete 20 Pesos 1987 P-105d UNC,"$20,00",https://www.argcollectibles.com/producto/cuba-billete-20-pesos-1987-p-105d-unc/
Belgica Billete 100 Francos 1928 P-102 VF+,"$35,00",https://www.argcollectibles.com/producto/belgica-billete-100-francos-1928-p-102-vf/
Biafra Billete 5 Pounds 1969 P-6 XF,"$80,00",https://www.argcollectibles.com/producto/biafra-billete-5-pounds-1969-p-6-xf/
Belgica Billete 100 Francos 1921 P-95 VF+,"$50,00",https://www.argcollectibles.com/producto/belgica-billete-100-francos-1921-p-95-vf/
Belgica Billete 100 Francos 1914 P-71a VF-,"$80,00",https://www.argcollectibles.com/producto/belgica-billete-100-francos-1914-p-71a-vf/
Dinamarca Billete 100 Kroner 2000 P-56b AU,"$40,00",https://www.argcollectibles.com/producto/dinamarca-billete-100-kroner-2000-p-56b-au/
Argelia Billete 20 Francos 1948 P-103 VF,"$45,00",https://www.argcollectibles.com/producto/argelia-billete-20-francos-1948-p-103-vf/
Libano Billete 10 Piastres 1950 P-47 VF+,"$40,00",https://www.argcollectibles.com/producto/libano-billete-10-piastres-1950-p-47-vf/
Malasia Billete 50 Ringgit 1995 P-31B VF+,"$30,00",https://www.argcollectibles.com/producto/malasia-billete-50-ringgit-1995-p-31b-vf/
Bolivia Billete 500 Bolivianos 1945 P-143 XF-,"$30,00",https://www.argcollectibles.com/producto/bolivia-billete-500-bolivianos-1945-p-143-xf/
Oman Billete 1 Riyal 1994 P-26c VF+,"$20,00",https://www.argcollectibles.com/producto/oman-billete-1-riyal-1994-p-26c-vf/
Rwanda Billete 1.000 Francos 1969 P-10 F+,"$100,00",https://www.argcollectibles.com/producto/rwanda-billete-1-000-francos-1969-p-10-f/
Cuba Billete 5 Pesos 1869 P-56 F,"$200,00",https://www.argcollectibles.com/producto/cuba-billete-5-pesos-1869-p-56-f/
Honduras Billete 1 Lempira 1965 P-54 UNC,"$150,00",https://www.argcollectibles.com/producto/honduras-billete-1-lempira-1965-p-54-unc/
Botswana Billete 20 Pula 2012 P-31c UNC (Certificado),"$40,00",https://www.argcollectibles.com/producto/botswana-billete-20-pula-2012-p-31c-unc-certificado/
Islas Salomon Billete 20 Dolares 1986 P-16a AU (Certificado),"$40,00",https://www.argcollectibles.com/producto/islas-salomon-billete-20-dolares-1986-p-16a-au-certificado/
Kirguistan Billete 100 Som 2002 P-21 UNC (Certificado),"$40,00",https://www.argcollectibles.com/producto/kirguistan-billete-100-som-2002-p-21-unc-certificado/
Argentina Billete 1 Peso 1883 P-S-676a/BAU-BN-120 VF (Certificado),"$250,00",https://www.argcollectibles.com/producto/argentina-billete-1-peso-1883-p-s-676a-bau-bn-120-vf-certificado/
Chile Billete 10 Pesos 1927 P-83a VF+ (Certificado),"$250,00",https://www.argcollectibles.com/producto/chile-billete-10-pesos-1927-p-83a-vf-certificado/
Vietnam Billete 2 Dong 1955 P-12a UNC (Certificado),"$50,00",https://www.argcollectibles.com/producto/vietnam-billete-2-dong-1955-p-12a-unc-certificado/
Guatemala Billete 1 Quetzal 1977 P-59s AU (Specimen),"$250,00",https://www.argcollectibles.com/producto/guatemala-billete-1-quetzal-1977-p-59s-au-specimen/
Estonia Billete 10 Krooni 1937 P-67a UNC (Certificado),"$150,00",https://www.argcollectibles.com/producto/estonia-billete-10-krooni-1937-p-67a-unc-certificado/
Argentina Billete 1 Peso 1858 P-S-429a/BAU-BA-81 VF+ (Certificado),"$300,00",https://www.argcollectibles.com/producto/argentina-billete-1-peso-1858-p-s-429a-bau-ba-81-vf-certificado/
Martinica Billete 100 Francos 1947 P-31 F (Certificado),"$100,00",https://www.argcollectibles.com/producto/martinica-billete-100-francos-1947-p-31-f-certificado/
Costa Rica Billete 50.000 Colones 2009 P-279a UNC (Certificado) (Numero Bajo),"$450,00",https://www.argcollectibles.com/producto/costa-rica-billete-50-000-colones-2009-p-279a-unc-certificado-numero-bajo/
Guatemala Billete 1 Peso 1895 P-S-111s AU (Specimen) (Certificado),"$400,00",https://www.argcollectibles.com/producto/guatemala-billete-1-peso-1895-p-s-111s-au-specimen-certificado/
Ecuador Billete 20 Sucres 1988 P-121a UNC (Serie LQ),"$4,00",https://www.argcollectibles.com/producto/ecuador-billete-20-sucres-1988-p-121a-unc-serie-lq/
Bosnia y Herzegovina Billete 500 Dinara 1990 P-1b XF+,"$10,00",https://www.argcollectibles.com/producto/bosnia-y-herzegovina-billete-500-dinara-1990-p-1b-xf/
Argentina Billete 10 Centavos 1895 P-S-2193/BAU-SJU-66a F+ (San Juan),"$70,00",https://www.argcollectibles.com/producto/argentina-billete-10-centavos-1895-p-s-2193-bau-sju-66a-f-san-juan/
Italia Billete 100 Liras 1951 P-92 XF,"$15,00",https://www.argcollectibles.com/producto/italia-billete-100-liras-1951-p-92-xf/
Yugoslavia Billete 500.000 Dinara 1993 P-119 UNC,"$5,00",https://www.argcollectibles.com/producto/yugoslavia-billete-500-000-dinara-1993-p-119-unc/
Yugoslavia Billete 50.000.000.000 Dinara 1993 P-136 UNC,"$10,00",https://www.argcollectibles.com/producto/yugoslavia-billete-50-000-000-000-dinara-1993-p-136-unc/
Yugoslavia Billete 1.000.000.000 Dinara 1993 P-126 UNC,"$10,00",https://www.argcollectibles.com/producto/yugoslavia-billete-1-000-000-000-dinara-1993-p-126-unc/
Yugoslavia Billete 1.000 Dinara 1955 P-71a UNC,"$20,00",https://www.argcollectibles.com/producto/yugoslavia-billete-1-000-dinara-1955-p-71a-unc/
Yugoslavia Billete 100 Dinara 2000 P-156 UNC (Tesla),"$25,00",https://www.argcollectibles.com/producto/yugoslavia-billete-100-dinara-2000-p-156-unc-tesla/
Yugoslavia Billete 50.000 Dinara 1988 P-96 UNC,"$6,00",https://www.argcollectibles.com/producto/yugoslavia-billete-50-000-dinara-1988-p-96-unc/
Peru Billete 10 Soles 1967 P-84a UNC,"$8,00",https://www.argcollectibles.com/producto/peru-billete-10-soles-1967-p-84a-unc/
Moldavia Billete 200 Cupon 1992 P-2 UNC,"$20,00",https://www.argcollectibles.com/producto/moldavia-billete-200-cupon-1992-p-2-unc/
Arabia Saudita Billete 10 Rials 1961 P-23c VF+,"$10,00",https://www.argcollectibles.com/producto/arabia-saudita-billete-10-rials-1961-p-23c-vf/
Corea del Norte Billete 50 Won 1988 P-38 UNC,"$3,00",https://www.argcollectibles.com/producto/corea-del-norte-billete-50-won-1988-p-38-unc/
Corea del Norte Billete 5 Won 1988 P-36 UNC,"$6,00",https://www.argcollectibles.com/producto/corea-del-norte-billete-5-won-1988-p-36-unc/
Filipinas Billete 10 Piso 1969 P-144 UNC,"$3,00",https://www.argcollectibles.com/producto/filipinas-billete-10-piso-1969-p-144-unc/
Croacia Billete 20 Kuna 2001 P-39a XF+,"$8,00",https://www.argcollectibles.com/producto/croacia-billete-20-kuna-2001-p-39a-xf/
Croacia Billete 10 Kuna 2012 P-38b AU,"$5,00",https://www.argcollectibles.com/producto/croacia-billete-10-kuna-2012-p-38b-au/
Gibraltar Billete 1 Pound 1988 P-20e UNC,"$15,00",https://www.argcollectibles.com/producto/gibraltar-billete-1-pound-1988-p-20e-unc/
Santo Tome y Principe Billete 5 Dobras 2020 P-76 UNC,"$3,00",https://www.argcollectibles.com/producto/santo-tome-y-principe-billete-5-dobras-2020-p-76-unc/
El Salvador Billete 100 Colones 1999 P-157 UNC (Certificado),"$250,00",https://www.argcollectibles.com/producto/el-salvador-billete-100-colones-1999-p-157-unc-certificado/
Alemania Billete 2 Pfennig 1920 Plancha x 8 UNC,"$50,00",https://www.argcollectibles.com/producto/alemania-billete-2-pfennig-1920-plancha-x-8-unc/
"Austria Billete 10,20,50 Heller 1920 Set x 3 Notgelds UNC (MADERA)","$200,00",https://www.argcollectibles.com/producto/austria-billete-102050-heller-1920-set-x-3-notgelds-unc-madera/
El Salvador Billete 100 Colones 1997 P-151a UNC (Certificado),"$200,00",https://www.argcollectibles.com/producto/el-salvador-billete-100-colones-1997-p-151a-unc-certificado/
El Salvador Billete 200 Colones 1997 P-152a UNC (Certificado),"$450,00",https://www.argcollectibles.com/producto/el-salvador-billete-200-colones-1997-p-152a-unc-certificado/
El Salvador Billete 5 Colones 1977 P-126 AU (SERIE RI),"$30,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1977-p-126-au-serie-ri/
El Salvador Billete 5 Colones 1977 P-126 AU (SERIE RG),"$30,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1977-p-126-au-serie-rg/
El Salvador Billete 5 Colones 1977 P-126 AU (SERIE RF),"$30,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1977-p-126-au-serie-rf/
El Salvador Billete 5 Colones 1977 P-126 AU (SERIE RD),"$30,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1977-p-126-au-serie-rd/
El Salvador Billete 5 Colones 1977 P-126 UNC (SERIE OM),"$40,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1977-p-126-unc-serie-om/
El Salvador Billete 5 Colones 1977 P-126 UNC (SERIE OL),"$40,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1977-p-126-unc-serie-ol/
El Salvador Billete 5 Colones 1977 P-126 UNC (SERIE OK),"$40,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1977-p-126-unc-serie-ok/
El Salvador Billete 5 Colones 1977 P-126 UNC (SERIE OH),"$40,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1977-p-126-unc-serie-oh/
El Salvador Billete 5 Colones 1977 P-126 AU (SERIE OG),"$30,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1977-p-126-au-serie-og/
El Salvador Billete 5 Colones 1977 P-126 UNC (SERIE LI),"$40,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1977-p-126-unc-serie-li/
El Salvador Billete 5 Colones 1977 P-126 UNC (SERIE LG),"$40,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1977-p-126-unc-serie-lg/
El Salvador Billete 5 Colones 1977 P-126 UNC (SERIE LA),"$40,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1977-p-126-unc-serie-la/
El Salvador Billete 5 Colones 1976 P-117 UNC (SERIE VI),"$25,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1976-p-117-unc-serie-vi/
El Salvador Billete 5 Colones 1976 P-117 UNC (SERIE XI),"$25,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1976-p-117-unc-serie-xi/
El Salvador Billete 5 Colones 1976 P-117 UNC (SERIE XG),"$25,00",https://www.argcollectibles.com/producto/el-salvador-billete-5-colones-1976-p-117-unc-serie-xg/
