title,price,link
Bangladesh Billete 25 Taka 2013 P-62 UNC,"$5,00",https://www.argcollectibles.com/producto/bangladesh-billete-25-taka-2013-p-62-unc/
Emiratos Arabes Billete 5 Dirhams 2007 P-19d UNC,"$10,00",https://www.argcollectibles.com/producto/emiratos-arabes-billete-5-dirhams-2007-p-19d-unc/
Argelia Billete 200 Dirham 1983 P-135 VF+,"$6,00",https://www.argcollectibles.com/producto/argelia-billete-200-dirham-1983-p-135-vf/
España (Bilbao) Billete 5 Pesetas 1936 P-S-551 F+,"$15,00",https://www.argcollectibles.com/producto/espana-bilbao-billete-5-pesetas-1936-p-s-551-f/
Rwanda Billete 500 Francos 2013 P-38 UNC,"$3,00",https://www.argcollectibles.com/producto/rwanda-billete-500-francos-2013-p-38-unc/
Malawi Billete 1 Kwacha 1992 P-23 UNC,"$10,00",https://www.argcollectibles.com/producto/malawi-billete-1-kwacha-1992-p-23-unc/
Brasil Billete 200 Cruzeiros 1964 P-171c/C-043 AU,"$10,00",https://www.argcollectibles.com/producto/brasil-billete-200-cruzeiros-1964-p-171c-c-043-au/
Brasil Billete 100 Cruzeiros 1961 P-170a/C-034 XF,"$6,00",https://www.argcollectibles.com/producto/brasil-billete-100-cruzeiros-1961-p-170a-c-034-xf/
Argentina Billete 1 Austral 1985 P-323a/BOT-2801a UNC (Serie A),"$2,00",https://www.argcollectibles.com/producto/argentina-billete-1-austral-1985-p-323a-bot-2801a-unc-serie-a/
Argentina Billete 1 Austral 1985 P-323a/BOT-2801 UNC (Serie A),"$4,00",https://www.argcollectibles.com/producto/argentina-billete-1-austral-1985-p-323a-bot-2801-unc-serie-a/
Zimbabwe Billete 50 Trillones de Dolares 2008 P-90 UNC (Certificado),"$120,00",https://www.argcollectibles.com/producto/zimbabwe-billete-50-trillones-de-dolares-2008-p-90-unc-certificado-2/
